,text,id,polarities
1424,"Can't argue about that, but they are clearly over priced.",TFS#5:6,['negative']
1425,What you are paying for is the environment and the name.,TFS#5:7,"['neutral', 'neutral', 'negative']"
1426,"Yes, the place is classy and beautiful, but they most certainly target the uber whealthy Not the common joe that wants to go all out every once in a while.",TFS#5:8,"['positive', 'negative']"
1427,Which of course is not real Kobe but Wagyu beef.,TFS#5:12,['negative']
1428,Surprised that a place of this caliber would advertise it as Kobe.,TFS#5:13,['negative']
1429,Vanison was good but not amazing.,TFS#5:16,['neutral']
1430,Bison was quite excellent however.,TFS#5:17,['positive']
1431,Dessert: pure disaster.,TFS#5:18,['negative']
1432,Just not good at all.,TFS#5:19,['negative']
1433,Some Pineapple covered in a glaze of some kind and some pear tart thing Not impressive at all.,TFS#5:20,"['negative', 'negative']"
1434,"I read reviews that called the restaurant too expensive and I thought to myself, but may be it is worth it.",TFS#5:21,"['negative', 'negative']"
1435,"The Four Seasons has history and it is a sort of landmark of New York City restaurants, but trust me, they will charge you through the nose just so that you can say ""I've been to the four seasons restaurant"".",TFS#5:23,"['neutral', 'negative']"
1436,"I wanted to go there to see if it was worth it and sadly, curiousity got the best of me and I paid dearly for it.",TFS#5:24,"['negative', 'negative']"
1437,"All in all, the food was great (except for the dessserts).",TFS#5:25,"['positive', 'negative']"
1438,The environment is very upscale and you will see a lot of rich guys with trophy wives or just highly paid escorts.,TFS#5:26,"['neutral', 'neutral']"
1439,"If you are going for the food, it will not be worth it.",TFS#5:27,['negative']
1440,"You would think they would make up for it with service, sadly, no.",TFS#5:29,['negative']
1441,"Service was just ok, it is not what you'd expect for $500.",TFS#5:30,"['negative', 'negative']"
1442,Terrible Waste of money.. scammers,CLF#3:0,"['negative', 'negative']"
1443,I agree that dining at Casa La Femme is like no other dining experience!,CLF#3:1,['negative']
1444,I am actually offended to have spent so much money on such a bad experience.,CLF#3:3,"['negative', 'negative']"
1445,I literally just got back home after visiting Casa La Femme and was so offended by my visit felt it necessary to try and warn other diners who value their money and time.,CLF#3:4,"['negative', 'negative']"
1446,"Our visit their to say the least, was an unpleasant and costly experience!",CLF#3:6,"['negative', 'negative']"
1447,And even more so unpleasant because it was so costly for such an unpleasant experience.,CLF#3:7,"['negative', 'negative']"
1448,We did arrive late for our reservation so I can not complain too much about the wait for a table.,CLF#3:8,['neutral']
1449,Although we were told 10-15 minutes and it was more like 45 minutes.,CLF#3:9,['negative']
1450,We were ushered to the bar to wait momentarily and upon arrival were so excited.,CLF#3:10,['positive']
1451,The place is beautiful!,CLF#3:11,['positive']
1452,The hostess was very pleasant.,CLF#3:12,['positive']
1453,"However, our $14 drinks were were horrible!",CLF#3:13,"['negative', 'negative']"
1454,"Once we finally got a table, despite indicating we wanted an alla carte menu we were pushed into a table that was only price fixed!",CLF#3:14,['negative']
1455,Our experience did not ever get any better.,CLF#3:16,['negative']
1456,For each course we waited over 1/2 hour to 45 minutes and were never offered a drink.,CLF#3:17,['negative']
1457,We also asked for Hooka six times and the waiter kept telling us one minute and never returning with the Hooka.,CLF#3:18,['negative']
1458,After the 4th time i asked again and the waiter than said after our dinner.,CLF#3:19,['negative']
1459,We asked for beverages and never received them.,CLF#3:20,['negative']
1460,We asked for sides which the waiter than admitted that he forgot to put in that part of our order.,CLF#3:21,['negative']
1461,My chicken was inedible as there were so many fatty lumps which i had to keep spitting out into my napkin.,CLF#3:22,['negative']
1462,I would not expect this for a $55 dinner.,CLF#3:23,"['negative', 'negative']"
1463,By the time we finished our dinner we still had not received one beverage NOR hooka!,CLF#3:24,['negative']
1464,What we did do was waste 3 hours being trapped in a table waiting and waiting for food and drinks and hooka.. some of which we never received!,CLF#3:25,['negative']
1465,The only beverage we did receive was water in dirty glasses!,CLF#3:26,['negative']
1466,To top it all off.. the main reason we came to your restaurant was for the belly dancers and missed the first show as we were not seated yet and the 2nd belly dancer only danced at two tables in the back of the restaurant and never made it around to the other half of the restaurant.,CLF#3:27,"['negative', 'negative']"
1467,"By the time we left our wallets were empy and so were our stomachs AND we missed the show we were supposed to see following our dinner, which would have been acceptable if we got to enjoy the experience of good food and belly dancers!",CLF#3:28,"['negative', 'negative', 'negative']"
1468,If it seemed possible to do so while there I would have fought my bill since my dinner portion of my meal was inedible!,CLF#3:29,"['negative', 'negative']"
1469,"I have never left a restaurant feeling as if i was abused, and wasted my hard earned money.",CLF#3:30,"['negative', 'negative']"
1470,MY husbands birthday and my sons was not as it was intended... and we drove two hours to spend too much money to be treated terribly!,CLF#3:31,"['negative', 'negative', 'negative']"
1471,I wish I COULD be refunded!,CLF#3:32,['negative']
1472,Don't go with a larger group than 4! ,BFC#9:0,['negative']
1473,"At first we were a little taken aback, as this seemed to present a problem, although the restaurant looked fairly empty, but they hastily put the table together for us.",BFC#9:4,['positive']
1474,The menu is fairly simple without much descriptions. ,BFC#9:5,['neutral']
1475,"There was no tap beer that evening, which was a disappointment. ",BFC#9:6,['negative']
1476,"Not much of a selection of bottled beer either, we went with Brahma. ",BFC#9:7,['negative']
1477,The appetizers we ordered were served quickly - an order of fried oysters and clams were delicious but a tiny portion (maybe 3 of each). ,BFC#9:8,"['positive', 'negative', 'positive']"
1478,"The lobster knuckles (special of the day) were ok, but pretty tasteless.",BFC#9:9,"['neutral', 'negative']"
1479,"I believe there were 2 shrimp in the ""salt encrusted shrimp"" appetizer. ",BFC#9:10,['negative']
1480,"She replied ""well it would be more convenient for us if you ordered now, since you are a larger party, and it might get crowded."" ",BFC#9:14,['negative']
1481,The food arrived in about 15 minutes. ,BFC#9:16,['neutral']
1482,I had the Thai style Fried Sea Bass...which was very good. ,BFC#9:17,['positive']
1483,"Everyone seemed generally happy with their food, except my brother who had the grilled Mahi Mahi, seemingly drenched in Grapfruit Juice! ",BFC#9:18,"['positive', 'negative', 'negative']"
1484,I heard the lobster roll was excellent. ,BFC#9:19,['positive']
1485,"They seemed to continue to rush us along, taking plates without asking if we were done (my sister still had her fork in hand). ",BFC#9:20,['negative']
1486,"All in all the food was good - a little on the expensive side, but fresh. ",BFC#9:21,"['positive', 'negative']"
1487,"Service not the friendliest to our ""large party""! ",BFC#9:22,['negative']
1488,Probably would not go back here.,BFC#9:23,['negative']
1489,Great Indian food,BG#5:0,['positive']
1490,"Food was amazing - I love Indian food and eat it quite regularly, but I can say this is one of the best I've had.",BG#5:2,['positive']
1491,"Very ""normal Indian food"", but done really well.",BG#5:3,"['neutral', 'positive']"
1492,"I have it a 4 instead of 5 because of the price (just chicken tikka masala - no bread of rice - is $25), which I would expect at a upscale Indian restaurant but this place doesn't have an upscale feel.",BG#5:4,"['positive', 'negative', 'negative', 'negative']"
1493,"Also, waiters try to push more food on you, like suggest things as if they are complimentary when they actually cost $.",BG#5:5,['negative']
1494,I don't appreciate places or people that try to drive up the bill without the patron's knowledge so that was a huge turnoff (more than the price).,BG#5:6,"['negative', 'negative']"
1495,"But if you're prepared to spend some $ and remember to ask if something they offer is complimentary, then this is the place to go for Indian food",BG#5:7,"['positive', 'negative']"
1496,One of the BEST,BG#8:0,['positive']
1497,"Bukhara Grill, the tagline says it all.. ""INDIAN SPICE RAVE""",BG#8:1,['positive']
1498,The lunch buffet is expensive but is deff worth it.,BG#8:3,"['negative', 'positive']"
1499,We have gone for dinner only a few times but the same great quality and service is given.,BG#8:5,"['positive', 'positive']"
1500,Bukhara is on my top 5 Indian places in NYC,BG#8:6,['positive']
1501,Wretched and retching,DBG#2:0,['negative']
1502,I have never been so disgusted by both food an service.,DBG#2:3,"['negative', 'negative']"
1503,For starters they delivered us someone else's order.,DBG#2:4,['negative']
1504,"However, once I received my predictably mediocre order of what Dokebi thinks passes as Korean fair, (sometimes you have to settle when it's your only option), I got through about half my kimchee before I found a piece of random lettuce accompanied by a far more disgusting, slimy, clearly bad piece of fish skin.",DBG#2:6,"['negative', 'negative']"
1505,"My main concern was the sanity of the food that was being sent out to myself and others, but I would be lying is I said that as someone who has worked in restaurants since the age of fifteen I was expecting at least a minimal effort on the part of the restaurant to amend the situation.",DBG#2:8,"['negative', 'negative']"
1506,None was made so i hung up.,DBG#2:9,['negative']
1507,Less than three minutes passed before I found myself doubled over the toilet.,DBG#2:10,['negative']
1508,"My girlfriend, being slightly more aggressive, and having been equally disgusted causing her to throw out the remainder of her barely eaten meal, called back only to be informed that I was probably wrong and that it was most likely an oyster, and that we were also blacklisted from their restaurant.",DBG#2:11,"['negative', 'negative']"
1509,"It wasn't as if this restaurant had any major bragging points before hand, but now it's simply repulsive.",DBG#2:14,['negative']
1510,Eat at your own risk.,DBG#2:15,['negative']
1511,Gorgeous place ideal for a romantic dinner,CLF#7:0,"['positive', 'positive']"
1512,I book a gorgeous white organza tent which included a four course prix fix menu which we enjoyed a lot.,CLF#7:2,"['positive', 'positive']"
1513,The service was spectacular as the waiter knew everything about the menu and his recommendations were amazing!,CLF#7:3,"['positive', 'positive']"
1514,I completely recommend Casa La Femme for any special occasion and to REALLY impress your date.,CLF#7:4,['positive']
1515,More Williamsburg Garbage,DBG#7:0,['negative']
1516,The dishes came out around 5 minutes apart.,DBG#7:3,['negative']
1517,"The bibimbap was average, but the stone bowl wasn't even close to sizzling.",DBG#7:4,"['neutral', 'negative']"
1518,Too bad I had paid an extra $2 for the stone bowl.,DBG#7:5,['negative']
1519,The nakgi-bokum was horrible.,DBG#7:6,['negative']
1520,Easily the worst stir-fried squid I've ever tasted.,DBG#7:7,['negative']
1521,The sauce tasted more like Chinese fast food than decent Korean.,DBG#7:8,['negative']
1522,"The side dishes were passable, and I did get a refill upon request.",DBG#7:9,"['neutral', 'neutral']"
1523,The real problem I had with this place was the complete lack of service.,DBG#7:10,['negative']
1524,She just nodded and walked off.,DBG#7:12,['negative']
1525,"As to my comment about the food, no apology or acknowledgment was made.",DBG#7:14,['negative']
1526,My wife had barely touched that mess of a dish.,DBG#7:15,['negative']
1527,We were charged full price.,DBG#7:16,['negative']
1528,Lives up to the hype,ADLT#9:0,['positive']
1529,We've tried before but it always packed and doesn't take reservations.,ADLT#9:2,['neutral']
1530,It was well worth the wait.,ADLT#9:3,['positive']
1531,The wife had the risotto which was amazing.,ADLT#9:4,['positive']
1532,"It doesn't look appetizing as it's covered in squid ink and it turns your lips and teeth black, but the taste was phenomenal.",ADLT#9:5,"['negative', 'positive']"
1533,The farro salad and the mashed yukon potatoes were also extremely tasty.,ADLT#9:6,"['positive', 'positive']"
1534,i love margherita pizza – i looove east village pizza,EVPK#4:0,"['positive', 'positive']"
1535,"Love this place, every time we are in the city this is one of the places we always go.",EVPK#4:1,['positive']
1536,A quintessential slice of NYC pizza.,EVPK#4:2,['neutral']
1537,"The crust has a great bite and a good chew, the sauce is light with a nice acidity to it, the salt from the cheese is great, really heightens the flavor of all the other components.",EVPK#4:3,"['positive', 'positive', 'positive']"
1538,"Personally I like the margherita pizza better, but they are all good.",EVPK#4:4,"['positive', 'positive']"
1539,Possibly the Most Romantic Restaurant in the City,Z#6:0,['positive']
1540,"This is undoubtedly my favorite modern Japanese brasserie (that don’t serve sushi), and in my opinion, one of the most romantic restaurants in the city!",Z#6:1,"['positive', 'positive']"
1541,"Not only is it an adventure getting to this somewhat hidden spot, once you enter the unmarked wooden doors, the zen and intimate décor will make you feel like you’re no longer in the city.",Z#6:2,"['neutral', 'positive', 'positive']"
1542,"If you’re planning to come here, make sure that your date is someone whom you really like since you’ll be ushered to private booths where there will be no people or food watching (choose the ones on the ground level that have glass ceilings so you may see the stars in the sky!).",Z#6:3,"['positive', 'positive']"
1543,It’s just you and your date and an occasional cute ‘excuse me’ before the waiter opens the little curtain to your booth!,Z#6:4,"['positive', 'positive']"
1544,"My party had the BBE $29 fixe prix menu, which was such a wonderful deal since it also came with a flight of sake!",Z#6:5,"['positive', 'positive']"
1545,We started off with a delightful sashimi amuse bouche.,Z#6:7,['positive']
1546,"I picked the Grilled Black Cod as my entree, which I absolutely devoured while someone commented that the Grilled Salmon dish was better.",Z#6:9,"['positive', 'positive']"
1547,The sake’s complimented the courses very well and is successfully easing me into the sake world.,Z#6:11,['positive']
1548,"For desserts, we tried the frozen black sesame mousse (interesting but not extraordinary) and matcha (powdered green tea) and blueberry cheesecake, which was phenomenal.",Z#6:12,"['neutral', 'positive']"
1549,"Maybe it was the great company (I had friends visiting from Philly – yes, it was not a date this time) or the super reasonable price point, but I just can’t say enough good things about this brasserie.",Z#6:13,"['positive', 'positive']"
1550,"I don’t usually visit the same establishment more than once, what more twice, but I’ll come to Zenkichi anytime for a quiet, unhurried and memorable dinner.",Z#6:14,"['positive', 'positive']"
1551,Terrible would be a compliment!,CLF#6:0,['negative']
1552,"The service leaves much to be desired, from feeling like you are rushed the place your order, to being ignored the rest of the night.",CLF#6:1,['negative']
1553,We paid a fixed pricce but got nothing!!,CLF#6:3,['negative']
1554,We never ate because by close to 2 in the monring we were not served and were too upset ad tired to start eating.,CLF#6:4,['negative']
1555,"They are extremely rude, not even apologizing for the horrible service we got and handing us a bill well over $500 for some drinks adn their pita bread!",CLF#6:5,"['negative', 'negative', 'negative', 'negative']"
1556,Stay away,CLF#6:6,['negative']
1557,Great Shabu Shabu,DBG#6:0,['positive']
1558,I love it.,DBG#6:2,['positive']
1559,I tried a couple other dishes but wasn't too impressed.,DBG#6:4,['neutral']
1560,"But for the Shabu Shabu, you won't find much better in NY.",DBG#6:5,['positive']
1561,"The meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too.",DBG#6:7,"['positive', 'positive', 'positive', 'positive', 'positive', 'positive']"
1562,Dokebi gives Williamsburg the right one-two punch of classic Korean food and fusion twists like pork belly tacos.,DBG#1:0,"['positive', 'positive', 'positive']"
1563,"The hot dogs are good, yes, but the reason to get over here is the fantastic pork croquette sandwich, perfect on its supermarket squishy bun.",BHD#1:0,"['positive', 'positive', 'positive']"
1564,Restaurant with a view,TR#5:0,['neutral']
1565,The food tasted very good.,TR#5:2,['positive']
1566,The family seafood entree was very good.,TR#5:3,['positive']
1567,The main entree was also very good.,TR#5:4,['positive']
1568,"Price is high but the food is good, so I would come back again.",TR#5:6,"['positive', 'negative', 'positive']"
1569,This place doesn't make any sense,Z#7:0,['negative']
1570,Just want to warn you all - don't waste your time and money.,Z#7:1,['negative']
1571,"This place has totally weird decor, stairs going up with mirrored walls - I am surprised how no one yet broke their head or fall off the stairs - mirrored walls make you dizzy and delusional...",Z#7:2,"['negative', 'negative']"
1572,This place is not inviting and the food is totally weird.,Z#7:3,"['negative', 'negative']"
1573,The concept of japanese tapas is newly created and clearly doesn't work.,Z#7:4,['negative']
1574,"The food they serve is not comforting, not appetizing and uncooked.",Z#7:5,['negative']
1575,Good Food,Z#10:0,['positive']
1576,"The food was great and tasty, but the sitting space was too small, I don't like being cramp in a corner.",Z#10:2,"['positive', 'negative']"
1577,Over all it was a very nice romantic place .,Z#10:3,"['positive', 'positive']"
1578,Loved it,P#7:0,['positive']
1579,A coworker and I tried Pacifico after work a few Fridays and loved it.,P#7:1,['positive']
1580,The atmosphere was great.,P#7:2,['positive']
1581,"The food we ordered was excellent, although I wouldn't say the margaritas were anything to write home about.",P#7:3,"['positive', 'neutral']"
1582,"Our waitress wasn't mean, but not especially warm or attentive either.",P#7:4,['neutral']
1583,"I must say I am surprised by the bad reviews of the restaurant earlier in the year, though.",P#7:5,['positive']
1584,"Regardless, we'll be back and can't wait to visit in the summer to take advantage of the patio.",P#7:7,"['positive', 'positive']"
1585,Dumbfoundingly Poor,FF#4:0,['negative']
1586,"This was, from start to finish, a mind-bogglingly uncomfortable experience.",FF#4:1,['negative']
1587,Lexicographers take note: a new and fascinating definition of rudeness is alive and flourishing right here in Brooklyn.,FF#4:2,['negative']
1588,The servers at Flatbush Farm appear to have perfected that ghastly technique of making you feel guilty and ashamed for deigning to attract their attention.,FF#4:3,['negative']
1589,Polite acknowledgement is out;,FF#4:4,['negative']
1590,supercilious scorn is in.,FF#4:5,['negative']
1591,"And how many times can you pick up the same perfectly aligned set of napkins, inspect them vapidly and plonk them down in exactly the same place instead of venturing a glance at people who are there to help you make the rent?",FF#4:6,['negative']
1592,"A different server enhanced the fun, dumping our entrees in front of us halfway through our appetizer (which was delicious).",FF#4:7,"['negative', 'positive']"
1593,"Overall the food quality was pretty good, though I hear the salmon is much better when it hasn't sat cooling in front of the guest.",FF#4:8,"['positive', 'negative']"
1594,"The place has a nice fit-out, some attractive furnishings and, from what I could tell, a reasonable wine list (I was given the food menu when I asked for the carte des vins)",FF#4:9,"['positive', 'positive', 'positive', 'negative']"
1595,"At $120 for two people, however, this in no way represents value, unless you're looking to pay by the hour for passive-aggressive torture.",FF#4:10,"['negative', 'negative', 'negative']"
1596,"On that scale, it's a world-beater.",FF#4:11,['negative']
1597,How is this palce still open?,FF#3:0,['negative']
1598,I honestly don't even know where to begin.,FF#3:1,['negative']
1599,"We arrived and were seated immediately, which made us both happy.",FF#3:3,['positive']
1600,Everything was going good until we got our meals.,FF#3:5,"['positive', 'negative']"
1601,I took one look at the chicken and I was appalled.,FF#3:6,['negative']
1602,"It was served with skin, over a bed of extremely undercooked spinach and mashed potatoes.",FF#3:7,"['negative', 'negative']"
1603,"I took one bite from the $24 salmon, and I have never, in the 17 years I have been going to restaurants tasted salmon as fishy, as dry, and as bland as the one in Flatbush Farms.",FF#3:9,"['negative', 'negative']"
1604,"At this point, the waitress comes over and asks us if everything was okay, I was literally so shocked that I was speechless and didn't say anything, and guess what, the waitress WALKED away.",FF#3:10,['negative']
1605,"So, I switch with my boyfriend again to see if maybe I could stomach the meat and spinach again, but the spinach was so undercooked that I just could not bite through it.",FF#3:11,['negative']
1606,I couldn't even enjoy the mashed potatoes because it was hidden completely under the chicken and spinach.,FF#3:12,['negative']
1607,So I decide to report back to the waitress because it was completely inedible.,FF#3:14,['negative']
1608,"Guess what, I waited for TWENTY minutes before she came over and when she finally did, she says, ""oh well, I wish you would have said something earlier"" No apology, nothing.",FF#3:15,['negative']
1609,"After that she simply took our plates, walked away, came back another TWENTY minutes later with the bill and the chicken on it!!!!!!!!!!!!",FF#3:16,['negative']
1610,"No desert menu, no apology, nothing!!!!!!",FF#3:17,['negative']
1611,"This is where it really really gets bad: the manager said, there is absolutely nothing we can do, it's a matter of taste that she didn't like it, and I cannot comp it.",FF#3:19,['negative']
1612,"Again, no apology, no is there anything else I can get you, no can I get you a drink to make up for it, nothing!!!!",FF#3:20,['negative']
1613,The level of rudeness was preposterous.,FF#3:22,['negative']
1614,"The manager came to the table and said we can do what we want, so we paid for what we did enjoy, the drinks and appetizers, and walked out.",FF#3:23,"['negative', 'positive', 'positive']"
1615,I HAVE NEVER EVER HAD SUCH AN UNPLEASANT EXPERIENCE.,FF#3:24,['negative']
1616,THIS STAFF SHOULD BE FIRED.,FF#3:25,['negative']
1617,cirspy crust margherita pizza,EVPK#9:0,['positive']
1618,it was really good pizza.,EVPK#9:2,['positive']
1619,the crust was imazingly cooked well and pizza was fully loaded:):):),EVPK#9:3,"['positive', 'positive']"
1620,you know what i mean all the positives things happening there made mw write this review.,EVPK#9:4,['positive']
1621,Single Worst Restaurant in Manhattan,CLF#4:0,['negative']
1622,"I'll being with a couple of positives: cool decor, good pita and hummus, and grilled octopus that was actually pretty tasty.",CLF#4:1,"['positive', 'positive', 'positive', 'positive']"
1623,If I could give 0 stars I would do so for this place.,CLF#4:3,['negative']
1624,The reason there are 4 different results on citysearch for the same place is because they keep trying to start a new thread so they can stock it with positive reviews.,CLF#4:5,['negative']
1625,Well...they can run but they can't hide.,CLF#4:6,['negative']
1626,This place...god where do i begin.,CLF#4:10,['negative']
1627,It is quite a spectacular scene i'll give them that.,CLF#4:11,['positive']
1628,The decor however seems to be the distraction so you won't notice that you just payed 300 bucks for some cold eggplant that took 2 FRICKIN HOURS TO COME!!!!,CLF#4:12,"['neutral', 'negative', 'negative', 'negative']"
1629,"How this place survives the competitive west village market in this economy, or any other for that matter, is beyond me.",CLF#4:13,['negative']
1630,Great Hot Dogs!,BHD#4:0,['positive']
1631,"Though it's been crowded most times I've gone here, Bark always delivers on their food.",BHD#4:2,"['positive', 'neutral']"
1632,"The hot dogs are top notch, and they're Slamwich is amazing!",BHD#4:3,"['positive', 'positive']"
1633,"Going to Bark is always worth the train ride, and will make your tongue and belly very happy!",BHD#4:4,"['positive', 'positive']"
1634,Only complaint is the pricing--I believe it would be more reasonable to pay a dollar less on each item listed on the menu.,BHD#4:5,['negative']
1635,"But nonetheless--great spot, great food.",BHD#4:6,"['positive', 'positive']"
1636,Fabulous food - if the front of house staff don't put you off – ,BFC#7:0,"['positive', 'negative']"
1637,"It's a little out of our price range for dining there except on special occasions, but we've eaten there 6 times in the last 2 years. ",BFC#7:2,['negative']
1638,"Each time we've been, the front of house staff (not the waiters - they're fantastic - but the people who greet and seat you) has been so hideous to us that were it not for the exceptional fish dishes I would never return. ",BFC#7:3,"['positive', 'negative', 'positive']"
1639,"As BFC doesn't take reservations you almost always have to wait by the bar - and be abused by the front of house staff until you are seated, which can be over an hour later!",BFC#7:4,"['negative', 'negative', 'negative']"
1640,The frizzy retro girl (with winged/ Dame Edna glasses) will yell at you if you try to order a drink. ,BFC#7:5,['negative']
1641,"I was almost amused by the fact that she was turning away customers at 9pm on a Friday night because she ""had a BBQ to go to"" that night - WTF??",BFC#7:6,['negative']
1642,I'd be horrified if my staff were turning away customers so early and so rudely!,BFC#7:7,['negative']
1643,"There's another girl who I can't describe, she is about 5'6"" with brown hair, who eavesdrops on your conversation and chimes in - except she only hears the last part of what you said, so her uninvited opinions are often out of context and nothing to do with what you're *really* talking about. ",BFC#7:8,['negative']
1644,"I'm a friendly person, so I wouldn't mind had she not been so nasty and gotten so personal. ",BFC#7:9,['negative']
1645,"Again, I'd be super upset if that were my employee.",BFC#7:10,['negative']
1646,"Considering you will spend at least $60 a head, I expect better service. ",BFC#7:11,"['negative', 'negative']"
1647,"So, if you're walking by and thinking about dining, you might want to see who's going to be seating you first...",BFC#7:12,['negative']
1648,"Maitre-D-""Eat and get out""",ADLT#6:0,['negative']
1649,"The food and service were fine, however the maitre-D was incredibly unwelcoming and arrogant.",ADLT#6:2,"['positive', 'positive', 'negative']"
1650,"While finishing our meals which included a high-end bottle of wine, our son's fiance joined us for a glass of wine and dessert.",ADLT#6:3,['positive']
1651,"This guy refused to seat her and she left, followed shortly by the four of us, but not before I told him that in my 40 years of world travel, including Paris, that I had never seen such a display of bad behavior by a frontman in a restaurant.",ADLT#6:4,['negative']
1652,"His response was smug, arrogant, and condescending, totally consistent with his deportment on display all evening.",ADLT#6:5,['negative']
1653,"A word to the wise: you can't dine here and disturb the maitre-D's sense of "" table turnover"", as whacked as it is, or else.",ADLT#6:6,['negative']
1654,"If you go here, do it on his off-night.",ADLT#6:7,['negative']
1655,Best meal in a long time!,NP#9:0,['positive']
1656,Mussles and calamari were superb Saturday evening.,NP#9:1,"['positive', 'positive']"
1657,I had the Lamb special which was perfect.,NP#9:2,['positive']
1658,"My father had the flank steak which was very good, and my mother had the swordfish.",NP#9:3,['positive']
1659,The Four Seasons restaurant is a great experience.,TFS#2:0,['positive']
1660,The food is great and the environment is even better.,TFS#2:1,"['positive', 'positive']"
1661,Everyone must come here at least once.,TFS#2:2,['positive']
1662,Highly recommend it!,TFS#2:3,['positive']
1663,Taking Hot Dogs to the next level,BHD#8:0,['positive']
1664,"At first glance this place seems a bit pricey for a hot dog joint, but at Bark you don't just get your average hot dog.",BHD#8:1,"['negative', 'positive']"
1665,Here the hot dog is elevated to the level of a real entree with numerous variations available.,BHD#8:2,"['positive', 'positive']"
1666,Great Atmosphere,P#3:0,['positive']
1667,"I highly recommend the fish tacos, everything else was ok.",P#3:2,"['positive', 'neutral']"
1668,"Cool atmosphere, the fire place in the back really ads to it but needs a bit more heat throughout on a cold night.",P#3:3,"['positive', 'positive', 'negative']"
1669,Poor service and management,CLF#8:0,"['negative', 'negative']"
1670,Don’t go to this place!,CLF#8:1,['negative']
1671,Had an awful experience at Casa la Femme on a Saturday dinner.,CLF#8:2,['negative']
1672,Appetizers took nearly an hour.,CLF#8:3,['negative']
1673,When the main course finally arrived (another 45mins) half of our order was missing.,CLF#8:4,['negative']
1674,Never got an explanation as to what was going on.,CLF#8:5,['negative']
1675,The manager was rude and handled the situation extremely poorly.,CLF#8:6,['negative']
1676,"When we threatened to leave, we were offered a meager discount even though half the order was missing.",CLF#8:7,['negative']
1677,"On the way out, we heard of other guests complaining about similar issues.",CLF#8:8,['negative']
1678,Can’t believe how an expensive NYC restaurant can be so disrespectful to its clients.,CLF#8:9,"['negative', 'negative']"
1679,What a hassle!,ADLT#11:0,['negative']
1680,"The food is very good, but not outstanding.",ADLT#11:1,['neutral']
1681,"There is no way it justifies the accolades it receives, the attitude of the staff or the wait for a table.",ADLT#11:2,"['negative', 'negative', 'negative']"
1682,"On our last visit, they skipped over our name on the list, leaving us waiting an extra hour for a table.",ADLT#11:3,['negative']
1683,"Mistakes happen, but they are usually accompanied by an apology, perhaps even a glass of wine...but not the grunt that we received from the Al Di La staff.",ADLT#11:4,['negative']
1684,Expensive,WE#1:0,['negative']
1685,"The bread was stale, the salad was overpriced and empty.",WE#1:3,"['negative', 'negative', 'negative']"
1686,"The pasta was well cooked, didn't have enough sauce though or flavor.",WE#1:4,"['positive', 'negative', 'negative']"
1687,So rude!!!,FF#6:0,['negative']
1688,I was one of the people that went for this horrible experience.,FF#6:3,['negative']
1689,The hostess was rude and I got a distinct feeling that they did not want to serve us.,FF#6:5,"['negative', 'negative']"
1690,The only thing that my friend left out is that when we sat down at the bar the bartender disappeared.,FF#6:6,['negative']
1691,I asked for a menu and the same waitress looked at my like I was insane.,FF#6:7,['negative']
1692,"I was shocked that my friends wanted to stay after the waitress said, ""can I help you"" and ""how many are in your party.""",FF#6:8,['negative']
1693,The three of us standing in front of her should have been an indication of how many of us there were.,FF#6:10,['negative']
1694,We didn't look like the other patrons in there so unfortunately I think that may have been part of the problem.,FF#6:11,['negative']
1695,Shame on this place for the horrible rude staff and non-existent customer service.,FF#6:12,"['negative', 'negative']"
1696,bad staff,FF#10:0,['negative']
1697,I generally like this place.,FF#10:1,['positive']
1698,The food is good.,FF#10:2,['positive']
1699,The design of the space is good.,FF#10:3,['positive']
1700,But the service is HORRID!,FF#10:4,['negative']
1701,"I was there for brunch recently, and we were tag teamed by a waitress and a waiter.",FF#10:5,"['negative', 'negative']"
1702,The waiter delivered our food while holding what appeared to be a plastic bag of garbage in one hand.,FF#10:6,['negative']
1703,"I can't believe that it was, but please put the bag down before delivering food!",FF#10:7,['negative']
1704,"The waitress came to check in on us every few minutes, and began to clear the plates while half of us were still eating (a big pet peeve of mine that happens almost everywhere, so I try to ignore it).",FF#10:8,['negative']
1705,"I couldn't ignore the fact that she reach over the plate of one of my friends, who was in mid bite, to clear the table.",FF#10:9,['negative']
1706,"She then put the check down without asking if we were done, and came to check on the bill every two minutes, even though we were one of three occupied tables.",FF#10:10,['negative']
1707,"I wish I could like this place more, and I wish someone would retrain the staff.",FF#10:11,"['negative', 'negative']"
