,text,id,polarities
218,"Como siempre, no decepciona, magnificos pescados, atencion extraordinaria y vistas de Barcelona mientras almuerzas en la terraza muy bonitas",es_barceloneta_24_FranciscoGarciaGallego_2013-10-27:0,"['positive', 'positive', 'positive', 'positive']"
219,Una comida deliciosa.,es_barceloneta_25_JoseOrtego_2013-10-27:0,['positive']
220,Excelente arroz y buen trato.,es_barceloneta_25_JoseOrtego_2013-10-27:1,"['positive', 'positive']"
221,La localizacion es muy buena.,es_barceloneta_25_JoseOrtego_2013-10-27:2,['positive']
222,Si tienes oportunidad de comer en la terraza...un plus.,es_barceloneta_25_JoseOrtego_2013-10-27:3,['positive']
223,Gran clasico de la barceloneta con un servicio inmejorable!!!,es_barceloneta_27_Alberto_2013-10-14:0,['positive']
224,Hay que repetir!!!,es_barceloneta_27_Alberto_2013-10-14:1,['positive']
225,Excelente materia prima y fantástico marco en la terraza con vistas al Muelle de España.,es_barceloneta_28_EsperanzaDiesteSantatala_2013-09-27:0,"['positive', 'positive']"
226,Servicio muy amable y profesional.,es_barceloneta_28_EsperanzaDiesteSantatala_2013-09-27:1,['positive']
227,No hay más que ver que siempre está a rebosar.,es_barceloneta_28_EsperanzaDiesteSantatala_2013-09-27:2,[]
228,"Sin dudarlo, volveremos!!!",es_barceloneta_28_EsperanzaDiesteSantatala_2013-09-27:3,['positive']
229,Solicité en la reserva terraza y creo que estuve en una de las mejores mesas con terraza.,es_barceloneta_31_RamonCanoProus_2013-09-06:0,['positive']
230,El servicio muy correcto tanto en atención como en educación.,es_barceloneta_31_RamonCanoProus_2013-09-06:1,['positive']
231,Rapidez en la gestión del pedido y la calidad acorde al precio.,es_barceloneta_31_RamonCanoProus_2013-09-06:2,"['positive', 'positive']"
232,Quizás los postres y los vinos un poco caros.,es_barceloneta_31_RamonCanoProus_2013-09-06:3,"['negative', 'negative']"
233,Zumo naranja 6€ me parece un poco exagerado.,es_barceloneta_31_RamonCanoProus_2013-09-06:4,['negative']
234,"comimos bien,sevicio amable,tardaron 2 plato mucho tiempo y no me gusto que aun quedando en la paella  y fideua mas racion,se la llevaron sin preguntar.",es_barceloneta_33_Jorge_2013-08-05:0,"['positive', 'positive', 'negative', 'negative']"
235,Solo puedo dar un 10 a su cocina de una calidad y frescura incomparable.,es_barceloneta_34_Charlie_2013-08-01:0,['positive']
236,la única pega o sorpresa fue a la hora del café ya que me sirvieron el mismo que en el Burger King.,es_barceloneta_34_Charlie_2013-08-01:1,['negative']
237,por lo demás 10.,es_barceloneta_34_Charlie_2013-08-01:2,['positive']
238,"El servicio y el local es muy aceptable,pero la relación calidad precio esta descompensada.se le tendría que explicar al cocinero,que el pulpo no se calienta en el microondas y menos si se le pone el pimentón y el aceite ya que se quema y reseca.",es_barceloneta_37_JaumeMunozGonzalez_2013-07-01:0,"['positive', 'positive', 'negative']"
239,"El resto,pasable y sin mas pretensiones pero no valía el precio que nos cobraron.",es_barceloneta_37_JaumeMunozGonzalez_2013-07-01:1,['negative']
240,"muy buen servicio, incluido aparca coches, esta todo en el nivel de calidad excelente.",es_barceloneta_38_JoseMariaRodriguezMartinez_2013-06-28:0,"['positive', 'positive']"
241,El servicio desconoce la carta que además baja la calidad que solía tener.,es_barceloneta_39_SebastianBernasconi_2013-06-07:0,"['negative', 'negative']"
242,Ubicación,es_barceloneta_3_Chelo_2015-09-05:0,[]
243,Estilo,es_barceloneta_3_Chelo_2015-09-05:1,[]
244,Excelente materia prima y muy buena elaboración.,es_barceloneta_42_EsperanzaDiesteSantatala_2013-05-26:0,['positive']
245,Servicio atento.,es_barceloneta_42_EsperanzaDiesteSantatala_2013-05-26:1,['positive']
246,Los platos servidos en su justo momento.,es_barceloneta_42_EsperanzaDiesteSantatala_2013-05-26:2,['positive']
247,Buena cara de vinos.,es_barceloneta_42_EsperanzaDiesteSantatala_2013-05-26:3,['positive']
248,Local con decoración  clásica y marinera.,es_barceloneta_42_EsperanzaDiesteSantatala_2013-05-26:4,['positive']
249,Lástima que el tiempo no acompaño para disfrutar de su agradable terraza con vistas al mar,es_barceloneta_42_EsperanzaDiesteSantatala_2013-05-26:5,['positive']
250,Volveremos sin duda,es_barceloneta_42_EsperanzaDiesteSantatala_2013-05-26:6,['positive']
251,"Buen ambiente con vistas al puerto,  estupenda comida, los arroces muy ricos, el servicio atento y profesional.",es_barceloneta_43_RafaelMartinez-Almeida_2013-04-15:0,"['positive', 'positive', 'positive', 'positive']"
252,"Calidad y buen servicio, son los adjetivos ",es_barceloneta_46_SusyGallego_2012-12-11:0,"['positive', 'positive']"
253,para describir a este ya clásico en Barcelona.,es_barceloneta_46_SusyGallego_2012-12-11:1,[]
254,Cena de pareja en restaurante especial para nosotros.,es_barceloneta_47_Fast_65_2012-12-07:0,[]
255,"Preparación de los platos, pescado en los dos casos, correcta pero presentación dejaba mucho que desear.",es_barceloneta_47_Fast_65_2012-12-07:1,"['neutral', 'negative']"
256,"Servicio tan atento que al final se hace pesado, urgencia por vaciar los platos de los entrantes compartidos queriendo continuamente servirnos.",es_barceloneta_47_Fast_65_2012-12-07:2,['negative']
257,"11:00 de la noche cocineros empiezan a limpiar cocina; el olor a plancha, pescado y detergente invade la sala.",es_barceloneta_47_Fast_65_2012-12-07:3,['negative']
258,"Postres nada atractivos, la misma carta de postres de los últimos 15 años.",es_barceloneta_47_Fast_65_2012-12-07:4,"['negative', 'negative']"
259,"Una pena, no creo que volvamos",es_barceloneta_47_Fast_65_2012-12-07:5,['negative']
260,"Como siempre, servicio muy correcto, rápido y excelente comida.",es_barceloneta_48_AlbertFrancesch_2012-11-16:0,"['positive', 'positive']"
261,Comedor espacioso.,es_barceloneta_54_MiguelMercadoVidal_2012-06-24:0,['positive']
262,Inmejorables vistas.,es_barceloneta_54_MiguelMercadoVidal_2012-06-24:1,['positive']
263,Servicio atento al cliente.,es_barceloneta_54_MiguelMercadoVidal_2012-06-24:2,['positive']
264,Ambiente familiar.,es_barceloneta_54_MiguelMercadoVidal_2012-06-24:3,['positive']
265,Cocina inmejorable.,es_barceloneta_54_MiguelMercadoVidal_2012-06-24:4,['positive']
266,Notable en general.,es_barceloneta_54_MiguelMercadoVidal_2012-06-24:5,['positive']
267,Pescado y marisco muy fresco y sabroso.,es_barceloneta_57_GemmaAsensio_2012-05-20:0,"['positive', 'positive']"
268,"La terraza por la noche, si el tiempo acompaña, genial (pedirla al hacer la reserva)",es_barceloneta_57_GemmaAsensio_2012-05-20:1,['positive']
269,"Muy satisfactoria, recomedare este restaurante entre mis allegados.",es_barceloneta_58_AlbertoFernandezMarin_2012-05-20:0,['positive']
270,"La comida es buena y el local agradable pero ""permitian fumar"" inconcebible en una zona que decian ""terraza"" y que estaba comunicada con el salon y con toldos bajados.",es_barceloneta_59_JosepLluisTomasSavall_2012-05-13:0,"['positive', 'negative']"
271,"Que si me molestaba me cambiaban de mesa!!!!!, despues de tanto tiempo de aplicacion de la ley yo me tenia que cambiar!!!!!",es_barceloneta_59_JosepLluisTomasSavall_2012-05-13:1,[]
272,"A pesar de ser un restaurante de pescado y marisco, mi marido encontró buenísimo el filete a la pimienta verde que pidió.",es_barceloneta_61_ConsueloMateosCandeleda_2012-04-07:0,['positive']
273,El trato muy bueno.,es_barceloneta_61_ConsueloMateosCandeleda_2012-04-07:1,['positive']
274,"Yo pedí una mesa bien situada y atendieron la petición, nos dieron una con muy buenas vistas.",es_barceloneta_61_ConsueloMateosCandeleda_2012-04-07:2,['positive']
275,Celebramos el cumpleaños de mi pareja y todo fue perfecto.,es_barceloneta_62_VictorPeraltaCalonge_2012-04-04:0,['positive']
276,"Buen servicio, con mucha paciencia y siempre presentes.",es_barceloneta_65_JavierFarreDomingo_2012-03-04:0,['positive']
277,"Del menu 3 un buen 2ºplato, el primero, de pica-pica, un poco pobre.",es_barceloneta_65_JavierFarreDomingo_2012-03-04:1,"['positive', 'negative']"
278,"Seleccioné el restaurante para celebrar mi cumpleaños y me encanto a mi y a todos, la única cosa es que la próxima vez pediremos un poco más alejados de la cocina pq hay mucho jaleo en esa zona.",es_barceloneta_66_MariaTeresaPerezGomez_2012-01-17:0,"['positive', 'negative']"
279,"Me hubiera gustado en primera línea a la cristalera, pero cuando reservé me comentaron que no había sitio, otra vez será.",es_barceloneta_66_MariaTeresaPerezGomez_2012-01-17:1,[]
280,En general todo muy bien y recomendable.,es_barceloneta_66_MariaTeresaPerezGomez_2012-01-17:2,['positive']
281,Tienen un servicio rápido y eficiente.,es_barceloneta_66_MariaTeresaPerezGomez_2012-01-17:3,['positive']
282,Buena calidad en los productos y un muy buen servicio recibido.,es_barceloneta_68_JoseLuisPerezLafalla_2011-12-11:0,"['positive', 'positive']"
283,<->Nada negativo.,es_barceloneta_6_Antonio_2015-08-19:0,['positive']
284,<+>Excelente recepción y incorporación a la mesa.,es_barceloneta_6_Antonio_2015-08-19:1,['positive']
285,<+>Rapidísima atención por parte del Maitre y de los camareros.,es_barceloneta_6_Antonio_2015-08-19:2,"['positive', 'positive']"
286,"<+>Sugerencias de entrantes y platos principales excelentes, claras y concisas.",es_barceloneta_6_Antonio_2015-08-19:3,['positive']
287,<+>Todo perfecto.,es_barceloneta_6_Antonio_2015-08-19:4,['positive']
288,Hace años que lo conozco.,es_barceloneta_73_EudaldCapdevilaPuigcercos_2011-10-10:0,[]
289,"Excelente, como siempre.",es_barceloneta_73_EudaldCapdevilaPuigcercos_2011-10-10:1,['positive']
290,"Excelente, lo recomiendo.",es_barceloneta_75_HectorLuisMorenoG_2011-09-25:0,['positive']
291,"Algunos platos son excesivamente caros teniendo en cuenta la cantidad presentada, pero no nos ha sorprendido.",es_barceloneta_81_JoseMariaPascualBurgues_2011-06-06:0,['negative']
292,Hoy hemos comido en el Barceloneta.,es_barceloneta_84_Manel_2011-04-17:0,[]
293,"Tal y como dicen los foros y opinion, la calidad del producto es muy buena y la relación calidad precio (de la comida) aceptable.",es_barceloneta_84_Manel_2011-04-17:1,"['positive', 'positive']"
294,El vino tiene un precio totalmente excesivo (3 veces el precio en la tienda.),es_barceloneta_84_Manel_2011-04-17:2,['negative']
295,"Respecto del servicio y del lugar indicar que aunque el servicio es bueno, este parece más de un restaurante de menú que no de un restaurnate de 70 euros por persona (deprisa, deprisa, deprisa).",es_barceloneta_84_Manel_2011-04-17:3,['neutral']
296,La distancia entre mesas es digna de un restaurante de Menú.,es_barceloneta_84_Manel_2011-04-17:4,['negative']
297,"En geenral está bien, pero si cuidasen esos pequeños detalles (sobre todo la distancia entre mesas) sería superior.",es_barceloneta_84_Manel_2011-04-17:5,['positive']
298,Perfecto... Como siempre ...,es_barceloneta_86_PilarVinaixaBlade_2011-04-02:0,['positive']
299,"Un buen lugar para comer buen marisco y pescado en un entorno privilegiado y en un local amplio, luminoso y agradable, aunque algo ruidoso (es muy grande).",es_barceloneta_87_Lonly_2011-03-23:0,"['positive', 'positive', 'positive', 'neutral']"
300,Muy buen servicio y muy cómodo (te aparcan el coche).,es_barceloneta_87_Lonly_2011-03-23:1,['positive']
301,"Fui, una vez más, con un amigo a comer al Restaurante Barceloneta.",es_barceloneta_8_AntonioSerranoPueyo_2015-05-30:0,[]
302,Nunca defrauda.,es_barceloneta_8_AntonioSerranoPueyo_2015-05-30:1,['positive']
303,"Productos de calidad óptima, elaborados magníficamente.",es_barceloneta_8_AntonioSerranoPueyo_2015-05-30:2,['positive']
304,"Siempre es igual de excelente, con un servicio impecable.",es_barceloneta_8_AntonioSerranoPueyo_2015-05-30:3,['positive']
305,"Un Jefe de Sala que siempre recuerda y saluda a los cliente habituales, aunque hayan pasado meses desde la última vez que visitaron el restaurante.",es_barceloneta_8_AntonioSerranoPueyo_2015-05-30:4,['positive']
306,Un valor seguro.,es_barceloneta_8_AntonioSerranoPueyo_2015-05-30:5,['positive']
307,"Un ""Blue chip"" de la restauración.",es_barceloneta_8_AntonioSerranoPueyo_2015-05-30:6,['positive']
308,"Es dificil decidir que es lo más destacable, el servicio, la comida...",es_barceloneta_90_RoserFerrerJarque_2011-02-27:0,"['positive', 'positive']"
309,"Ambiente un poco cargado, servicio correcto, buena relación calidad/precio.",es_barceloneta_93_JoseMJodarToledo_2011-01-04:0,"['negative', 'positive', 'positive', 'positive']"
310,Es de los pocos sitios que aun quedan donde se paga en función de como se come.,es_barceloneta_95_Berta_2010-12-14:0,['positive']
311,No es barato pero al menos la calidad esta de acorde con el precio.,es_barceloneta_95_Berta_2010-12-14:1,"['positive', 'negative']"
312,Lo recomiendo.,es_barceloneta_95_Berta_2010-12-14:2,['positive']
313,Muy buen restaurante.,es_barceloneta_98_XavierSoler_2010-10-30:0,['positive']
314,Comida y vistas excepcionales.,es_barceloneta_98_XavierSoler_2010-10-30:1,"['positive', 'positive']"
315,Como siempre excelente.,es_barceloneta_99_JoseRuizMartos_2010-10-12:0,['positive']
316,"Hemosido con la idea de tomar el Menú degustación de las Jornadas de la huerta y el cabrito y aunque nos han ofrecido la posibilidad de otras opciones, hemos tomado el que teníamos pensado, respecto al menú, nada que objetar, todo perfecto y de acuerdo a las expectativas, el servicio totalmente correcto y diligente sin caer en la pesadez, total una velada perfecta, como para repetir y recomendar. ",es_bodega-de-chema-la-zaragoza_comment-3991:0,"['positive', 'positive', 'positive']"
317,Fuimos a probar el menu del cava.,es_bodega-de-chema-la-zaragoza_comment-4031:0,[]
318,"Ya conocemos el restaurante desde hace tiempo, asi que pensabamos que ibamos sobre seguro.",es_bodega-de-chema-la-zaragoza_comment-4031:1,[]
319,"Lo unico que puedo decir es que la calidad de lo que comimos fue estupenda, pero nos sorprendio la cantidad, que era mas bien escasa. ",es_bodega-de-chema-la-zaragoza_comment-4031:2,"['positive', 'negative']"
320,"Reservamos a través  de la pagina web y el menú no nos decepciono, elegimos el menú del cabritillo y lo que nos esperábamos, buena calidad y cantidad mas que aceptable.",es_bodega-de-chema-la-zaragoza_comment-4094:0,['positive']
321,Si pudiera ser un poco mas barato seria perfecto. ,es_bodega-de-chema-la-zaragoza_comment-4094:1,['neutral']
322,"Espectacular, ya dos veces que vamos y me encanta ir a este restaurante.",es_bodega-de-chema-la-zaragoza_comment-4145:0,['positive']
323,"El cabrito, genial.",es_bodega-de-chema-la-zaragoza_comment-4145:1,['positive']
324,"Da una pena no acabarse las patatas, que encima estaban muy buenas…  ",es_bodega-de-chema-la-zaragoza_comment-4145:2,['positive']
325,"Del resto del menú, muy rico.",es_bodega-de-chema-la-zaragoza_comment-4145:3,['positive']
326,Merece la pena ir. ,es_bodega-de-chema-la-zaragoza_comment-4145:4,['positive']
327,"Buena comida, a un precio razonable y con un gran servicio.",es_bodega-de-chema-la-zaragoza_comment-4165:0,"['positive', 'neutral', 'positive']"
328,El asado muy bueno. ,es_bodega-de-chema-la-zaragoza_comment-4165:1,['positive']
329,Ultimamente hemos ido en varias ocasiones a la Bodega de Chema.,es_bodega-de-chema-la-zaragoza_comment-4180:0,[]
330,La especialidad del restaurante (cabrito con patatas) es espectacular.,es_bodega-de-chema-la-zaragoza_comment-4180:1,['positive']
331,Además es en el único sitio en el que se puede comer con garantías y gran calidad.,es_bodega-de-chema-la-zaragoza_comment-4180:2,['positive']
332,"Raciones generosas y precios cerrados sin sorpresas, lo cual es muy raro actualmente.",es_bodega-de-chema-la-zaragoza_comment-4180:3,"['positive', 'positive']"
333,"Es decir, relación calidad precio muy buena.Los entrantes excelentes (mi debilidad es el huevo pochado).",es_bodega-de-chema-la-zaragoza_comment-4180:4,"['positive', 'positive', 'positive']"
334,No perderse el sorbete de mojito.,es_bodega-de-chema-la-zaragoza_comment-4180:5,['positive']
335,Ya hemos repetido y volveremos a hacerlo. ,es_bodega-de-chema-la-zaragoza_comment-4180:6,['positive']
336,Muy bien ,es_bodega-de-chema-la-zaragoza_comment-4200:0,['positive']
337,"Fuimos seis personas para una celebración familiar, era nuestra primera vez allí, pedimos el menú de las setas y nos gustó muchísimo, todo muy bien cocinado, cantidades razonables, unas combinaciones de sabores exquisitas, nos quedamos muy satisfechos y con ganas de volver otra vez.",es_bodega-de-chema-la-zaragoza_comment-4202:0,['positive']
338,"El servicio fue bien, rápido y sin problemas.",es_bodega-de-chema-la-zaragoza_comment-4202:1,['positive']
339,"Espero que sigan siempre con afán de superación y dando la mayor calidad posible, con precios razonables. ",es_bodega-de-chema-la-zaragoza_comment-4202:2,"['positive', 'positive', 'positive']"
